"","rules","support","confidence","lift","count"
"464","{other vegetables,tropical fruit} => {citrus fruit}",0.0090493136756482,0.252124645892351,3.04624802500157,89
"105","{beef} => {root vegetables}",0.0173868835790544,0.331395348837209,3.04036684311003,171
"311","{butter,other vegetables} => {root vegetables}",0.00660904931367565,0.32994923857868,3.0270995908781,65
"344","{domestic eggs,other vegetables} => {root vegetables}",0.00732079308591764,0.328767123287671,3.01625434471478,72
"554","{root vegetables,yogurt} => {tropical fruit}",0.00813421453990849,0.31496062992126,3.00158701092596,80
"362","{fruit/vegetable juice,other vegetables} => {tropical fruit}",0.00660904931367565,0.314009661835749,2.99252424821181,65
"248","{other vegetables,pork} => {root vegetables}",0.00701576004067107,0.323943661971831,2.97200178684045,69
"527","{bottled water,yogurt} => {tropical fruit}",0.00711743772241993,0.309734513274336,2.95178191671812,70
"229","{curd,other vegetables} => {tropical fruit}",0.00528723945094052,0.307692307692308,2.93231961836613,52
"232","{curd,other vegetables} => {root vegetables}",0.00549059481443823,0.319526627218935,2.93147796520357,54
"384","{tropical fruit,whipped/sour cream} => {other vegetables}",0.00782918149466192,0.566176470588235,2.92608806528392,77
"183","{chicken,other vegetables} => {root vegetables}",0.00569395017793594,0.318181818181818,2.91914009497965,56
"365","{fruit/vegetable juice,other vegetables} => {root vegetables}",0.00660904931367565,0.314009661835749,2.88086289566659,65
"179","{cream cheese ,whole milk} => {yogurt}",0.00660904931367565,0.401234567901235,2.8761967750063,65
"422","{other vegetables,pip fruit} => {root vegetables}",0.00813421453990849,0.311284046692607,2.85585690225913,80
"325","{newspapers,other vegetables} => {root vegetables}",0.00599898322318251,0.310526315789474,2.848905145326,59
"307","{butter,tropical fruit} => {other vegetables}",0.00549059481443823,0.551020408163265,2.84775917723895,54
"597","{other vegetables,whole milk} => {root vegetables}",0.0231825114387392,0.309782608695652,2.84208204899416,228
"388","{whipped/sour cream,yogurt} => {root vegetables}",0.00640569395017794,0.308823529411765,2.8332830333626,63
"466","{citrus fruit,whole milk} => {tropical fruit}",0.0090493136756482,0.296666666666667,2.82724483204134,89
"167","{onions,whole milk} => {other vegetables}",0.00660904931367565,0.546218487394958,2.82294210379895,65
"250","{pork,whole milk} => {root vegetables}",0.00681240467717336,0.307339449541284,2.81966743119266,67
"371","{fruit/vegetable juice,other vegetables} => {yogurt}",0.00823589222165735,0.391304347826087,2.8050133096717,81
"65","{onions} => {root vegetables}",0.00945602440264362,0.304918032786885,2.79745228774162,93
"203","{frozen vegetables,whole milk} => {root vegetables}",0.00620233858668022,0.303482587064677,2.78428287666147,61
"436","{pastry,root vegetables} => {other vegetables}",0.00589730554143366,0.537037037037037,2.77549094023083,58
"461","{citrus fruit,yogurt} => {tropical fruit}",0.00630401626842908,0.291079812206573,2.7740018924919,62
"237","{curd,whole milk} => {yogurt}",0.0100660904931368,0.385214007782101,2.76135551496863,99
"177","{cream cheese ,other vegetables} => {yogurt}",0.00528723945094052,0.385185185185185,2.76114890400605,52
"470","{citrus fruit,whole milk} => {root vegetables}",0.00915099135739705,0.3,2.75233208955224,90
"289","{margarine,root vegetables} => {other vegetables}",0.00589730554143366,0.532110091743119,2.75002772059568,58
"633","{pip fruit,whole milk,yogurt} => {other vegetables}",0.00508388408744281,0.531914893617021,2.74901890631813,50
"313","{butter,whole milk} => {root vegetables}",0.00823589222165735,0.298892988929889,2.74217588257972,81
"586","{other vegetables,yogurt} => {root vegetables}",0.0129130655821047,0.297423887587822,2.72869770002447,127
"424","{pip fruit,whole milk} => {root vegetables}",0.00894763599389934,0.297297297297297,2.72753630496168,88
"390","{other vegetables,whipped/sour cream} => {root vegetables}",0.00854092526690392,0.295774647887324,2.71356684885432,84
"269","{bottled beer,soda} => {bottled water}",0.00508388408744281,0.29940119760479,2.70893355882531,50
"379","{citrus fruit,whipped/sour cream} => {other vegetables}",0.00569395017793594,0.523364485981308,2.7048290696932,56
"271","{bottled beer,whole milk} => {bottled water}",0.00610066090493137,0.298507462686567,2.700847189993,60
"570","{other vegetables,yogurt} => {tropical fruit}",0.0123029994916116,0.283372365339578,2.7005496251112,121
"420","{pip fruit,yogurt} => {root vegetables}",0.00528723945094052,0.293785310734463,2.6953157939118,52
"392","{whipped/sour cream,whole milk} => {root vegetables}",0.00945602440264362,0.293375394321767,2.69155504025613,93
"510","{rolls/buns,soda} => {sausage}",0.00965937976614133,0.251989389920424,2.68215979422876,95
"418","{pip fruit,whole milk} => {tropical fruit}",0.00843924758515506,0.280405405405405,2.67227438194008,83
"485","{root vegetables,shopping bags} => {other vegetables}",0.00660904931367565,0.515873015873016,2.66611198692124,65
"338","{domestic eggs,whipped/sour cream} => {other vegetables}",0.00508388408744281,0.510204081632653,2.63681405299902,50
"592","{other vegetables,rolls/buns} => {root vegetables}",0.0122013218098627,0.286396181384248,2.6275246678303,120
"346","{domestic eggs,whole milk} => {root vegetables}",0.00854092526690392,0.284745762711864,2.61238300025297,84
"560","{tropical fruit,whole milk} => {root vegetables}",0.011997966446365,0.283653846153846,2.60236527698048,118
"32","{grapes} => {tropical fruit}",0.00610066090493137,0.272727272727273,2.59910147991543,60
"533","{bottled water,other vegetables} => {root vegetables}",0.00701576004067107,0.282786885245902,2.59441139588941,69
"304","{butter,whipped/sour cream} => {whole milk}",0.0067107269954245,0.66,2.58300835654596,66
"573","{whole milk,yogurt} => {tropical fruit}",0.0151499745805796,0.270417422867514,2.57708852122286,149
"138","{pip fruit} => {tropical fruit}",0.0204372140315201,0.270161290322581,2.57464756814204,201
"251","{pork,rolls/buns} => {other vegetables}",0.00559227249618709,0.495495495495495,2.56079779201166,55
"359","{fruit/vegetable juice,soda} => {bottled water}",0.00518556176919166,0.281767955801105,2.54939084204588,51
"566","{rolls/buns,tropical fruit} => {yogurt}",0.00874428063040163,0.355371900826446,2.54743632990386,86
"235","{curd,other vegetables} => {yogurt}",0.00610066090493137,0.355029585798817,2.54498249003743,60
"373","{fruit/vegetable juice,whole milk} => {yogurt}",0.00945602440264362,0.354961832061069,2.54449680635613,93
"378","{pip fruit,whipped/sour cream} => {whole milk}",0.00599898322318251,0.648351648351648,2.53742079647372,59
"394","{whipped/sour cream,yogurt} => {other vegetables}",0.0101677681748856,0.490196078431373,2.5334095803324,100
"26","{soft cheese} => {yogurt}",0.00599898322318251,0.351190476190476,2.51746234207969,59
"316","{butter,yogurt} => {whole milk}",0.00935434672089476,0.638888888888889,2.50038687712782,92
"501","{root vegetables,sausage} => {yogurt}",0.00518556176919166,0.346938775510204,2.48698458975427,51
"230","{curd,tropical fruit} => {whole milk}",0.00650737163192679,0.633663366336634,2.47993601588571,64
"189","{chicken,whole milk} => {other vegetables}",0.00843924758515506,0.479768786127168,2.47951971180278,83
"472","{citrus fruit,rolls/buns} => {yogurt}",0.0057956278596848,0.345454545454545,2.47634508348794,57
"537","{soda,yogurt} => {bottled water}",0.0074224707676665,0.271375464684015,2.4553612651033,73
"10","{herbs} => {other vegetables}",0.00772750381291307,0.475,2.45487388334209,76
"210","{frozen vegetables,whole milk} => {other vegetables}",0.00965937976614133,0.472636815920398,2.44266058043989,95
"340","{domestic eggs,pip fruit} => {whole milk}",0.00538891713268937,0.623529411764706,2.44027527445519,53
"309","{butter,tropical fruit} => {whole milk}",0.00620233858668022,0.622448979591837,2.43604684213518,61
"288","{domestic eggs,margarine} => {whole milk}",0.00518556176919166,0.621951219512195,2.43409878388477,51
"301","{butter,domestic eggs} => {whole milk}",0.00599898322318251,0.621052631578947,2.43058202609588,59
"397","{whipped/sour cream,whole milk} => {yogurt}",0.0108795119471276,0.337539432176656,2.4196066439194,107
"476","{citrus fruit,whole milk} => {yogurt}",0.0102694458566345,0.336666666666667,2.41335034013605,101
"258","{frankfurter,whole milk} => {tropical fruit}",0.00518556176919166,0.252475247524752,2.4060988947732,51
"662","{other vegetables,rolls/buns,whole milk} => {yogurt}",0.00599898322318251,0.335227272727273,2.40303223562152,59
"530","{bottled water,other vegetables} => {tropical fruit}",0.00620233858668022,0.25,2.38250968992248,61
"589","{whole milk,yogurt} => {root vegetables}",0.0145399084900864,0.259528130671506,2.38102534062898,143
"342","{domestic eggs,tropical fruit} => {whole milk}",0.00691408235892222,0.607142857142857,2.37614405093514,68
"66","{onions} => {other vegetables}",0.0142348754448399,0.459016393442623,2.37226811850142,140
"506","{sausage,whole milk} => {root vegetables}",0.00772750381291307,0.258503401360544,2.37162402274343,76
"256","{pork,whole milk} => {other vegetables}",0.0101677681748856,0.458715596330275,2.37071355223766,100
"398","{rolls/buns,whipped/sour cream} => {other vegetables}",0.0067107269954245,0.458333333333333,2.36873795761079,66
"306","{bottled water,butter} => {whole milk}",0.00538891713268937,0.602272727272727,2.35708407191694,53
"503","{root vegetables,sausage} => {other vegetables}",0.00681240467717336,0.45578231292517,2.3555538873458,67
"543","{bottled water,other vegetables} => {yogurt}",0.00813421453990849,0.327868852459016,2.3502843760455,80
"58","{sliced cheese} => {yogurt}",0.00803253685815963,0.327800829875519,2.3497967651791,79
"401","{whipped/sour cream,whole milk} => {other vegetables}",0.0146415861718353,0.454258675078864,2.34767948996355,144
"425","{pip fruit,yogurt} => {other vegetables}",0.00813421453990849,0.451977401129944,2.33588951135733,80
"163","{oil,whole milk} => {other vegetables}",0.00508388408744281,0.45045045045045,2.32799799273788,50
"93","{chicken} => {root vegetables}",0.0108795119471276,0.253554502369668,2.32622064440829,107
"109","{curd} => {yogurt}",0.0172852058973055,0.324427480916031,2.32561536064808,170
"432","{pip fruit,whole milk} => {other vegetables}",0.0135231316725979,0.449324324324324,2.32217799775603,133
"580","{other vegetables,soda} => {root vegetables}",0.00823589222165735,0.251552795031056,2.30785609993511,81
"62","{oil} => {root vegetables}",0.00701576004067107,0.25,2.29361007462687,69
"238","{curd,rolls/buns} => {whole milk}",0.00589730554143366,0.585858585858586,2.29284488337413,58
"315","{butter,other vegetables} => {yogurt}",0.00640569395017794,0.319796954314721,2.29242204496012,63
"215","{beef,yogurt} => {other vegetables}",0.00518556176919166,0.443478260869565,2.29196463250246,51
"172","{other vegetables,sugar} => {whole milk}",0.00630401626842908,0.584905660377358,2.28911546749356,62
"69","{berries} => {yogurt}",0.010574478901881,0.318042813455657,2.27984771890408,104
"428","{pip fruit,whole milk} => {yogurt}",0.00955770208439248,0.317567567567568,2.27644098179812,94
"561","{soda,tropical fruit} => {yogurt}",0.00660904931367565,0.317073170731707,2.27289696366351,65
"380","{citrus fruit,whipped/sour cream} => {whole milk}",0.00630401626842908,0.579439252336449,2.26772186499362,62
"224","{beef,whole milk} => {other vegetables}",0.00925266903914591,0.435406698564593,2.25024954302826,91
"155","{root vegetables} => {other vegetables}",0.047381799694967,0.434701492537313,2.2466049285888,466
"239","{curd,other vegetables} => {whole milk}",0.00986273512963904,0.57396449704142,2.24629559427074,97
"321","{butter,other vegetables} => {whole milk}",0.0114895780376207,0.573604060913706,2.24488497377091,113
"386","{tropical fruit,whipped/sour cream} => {whole milk}",0.00793085917641078,0.573529411764706,2.2445928232017,78
"89","{cream cheese } => {yogurt}",0.0124046771733604,0.312820512820513,2.24241234955521,122
"339","{domestic eggs,whipped/sour cream} => {whole milk}",0.00569395017793594,0.571428571428571,2.23637087146836,56
"233","{curd,root vegetables} => {whole milk}",0.00620233858668022,0.570093457943925,2.23114570588082,61
"499","{sausage,tropical fruit} => {other vegetables}",0.00599898322318251,0.430656934306569,2.22570202254604,59
"242","{napkins,whole milk} => {yogurt}",0.00610066090493137,0.309278350515464,2.21702082895014,60
"169","{hamburger meat,whole milk} => {other vegetables}",0.00630401626842908,0.427586206896552,2.20983202565822,62
"480","{citrus fruit,whole milk} => {other vegetables}",0.0130147432638536,0.426666666666667,2.20507969872132,128
"406","{citrus fruit,pip fruit} => {other vegetables}",0.00589730554143366,0.426470588235294,2.20406633488918,58
"225","{curd,whipped/sour cream} => {whole milk}",0.00589730554143366,0.563106796116505,2.20380236363145,58
"204","{frozen vegetables,yogurt} => {other vegetables}",0.00528723945094052,0.426229508196721,2.20282039575132,52
"381","{sausage,whipped/sour cream} => {whole milk}",0.00508388408744281,0.561797752808989,2.19867922756721,50
"219","{beef,rolls/buns} => {other vegetables}",0.0057956278596848,0.425373134328358,2.1983945223959,57
"272","{bottled beer,yogurt} => {whole milk}",0.00518556176919166,0.56043956043956,2.19336373932474,51
"318","{butter,rolls/buns} => {other vegetables}",0.00569395017793594,0.424242424242424,2.19255083679676,56
"279","{brown bread,root vegetables} => {whole milk}",0.00569395017793594,0.56,2.191643454039,56
"498","{bottled water,sausage} => {other vegetables}",0.00508388408744281,0.423728813559322,2.18989641689749,50
"47","{butter milk} => {yogurt}",0.00854092526690392,0.305454545454545,2.18961038961039,84
"175","{long life bakery product,whole milk} => {other vegetables}",0.00569395017793594,0.421052631578947,2.17606549215919,56
"305","{butter,citrus fruit} => {whole milk}",0.00508388408744281,0.555555555555556,2.17424945837202,50
"260","{frankfurter,yogurt} => {whole milk}",0.00620233858668022,0.554545454545455,2.17029627753862,61
"516","{other vegetables,sausage} => {yogurt}",0.00813421453990849,0.30188679245283,2.16403542549095,80
"356","{domestic eggs,other vegetables} => {whole milk}",0.0123029994916116,0.552511415525114,2.16233576270971,121
"94","{chicken} => {other vegetables}",0.0178952719877987,0.417061611374408,2.15543927896337,176
"28","{soft cheese} => {other vegetables}",0.00711743772241993,0.416666666666667,2.15339814328254,70
"253","{pork,rolls/buns} => {whole milk}",0.00620233858668022,0.54954954954955,2.15074405882205,61
"73","{hamburger meat} => {other vegetables}",0.0138281647178444,0.415902140672783,2.14944695402881,136
"341","{citrus fruit,domestic eggs} => {whole milk}",0.00569395017793594,0.549019607843137,2.14867005297941,56
"186","{chicken,rolls/buns} => {whole milk}",0.00528723945094052,0.547368421052632,2.14220788740654,52
"207","{frozen vegetables,whole milk} => {yogurt}",0.00610066090493137,0.298507462686567,2.13981114833993,60
"22","{baking powder} => {other vegetables}",0.00732079308591764,0.413793103448276,2.13854712160473,72
"616","{other vegetables,whole milk} => {yogurt}",0.0222674123029995,0.297554347826087,2.13297887089618,219
"583","{rolls/buns,root vegetables} => {yogurt}",0.00721911540416879,0.297071129707113,2.12951498591068,71
"170","{hygiene articles,other vegetables} => {whole milk}",0.00518556176919166,0.542553191489362,2.12336276892076,51
"366","{fruit/vegetable juice,root vegetables} => {whole milk}",0.00650737163192679,0.542372881355932,2.12265709834285,64
"347","{domestic eggs,soda} => {other vegetables}",0.00508388408744281,0.409836065573771,2.11809653437626,50
"351","{domestic eggs,yogurt} => {whole milk}",0.00772750381291307,0.539007092198582,2.1094845808886,76
"541","{bottled water,rolls/buns} => {yogurt}",0.00711743772241993,0.294117647058824,2.10834333733493,70
"181","{cream cheese ,whole milk} => {other vegetables}",0.0067107269954245,0.407407407407407,2.10554485120959,66
"297","{margarine,rolls/buns} => {whole milk}",0.00793085917641078,0.537931034482759,2.10527326865815,78
"446","{other vegetables,pastry} => {yogurt}",0.00660904931367565,0.292792792792793,2.09884629527487,65
"518","{sausage,whole milk} => {yogurt}",0.00874428063040163,0.292517006802721,2.09686935998889,86
"399","{rolls/buns,whipped/sour cream} => {whole milk}",0.00782918149466192,0.534722222222222,2.09271510368307,77
"33","{grapes} => {other vegetables}",0.0090493136756482,0.404545454545455,2.09075383365977,89
"349","{domestic eggs,yogurt} => {other vegetables}",0.0057956278596848,0.404255319148936,2.08925436880178,57
"278","{brown bread,tropical fruit} => {whole milk}",0.00569395017793594,0.533333333333333,2.08727948003714,56
"578","{tropical fruit,whole milk} => {other vegetables}",0.0170818505338078,0.403846153846154,2.08713973887384,168
"481","{sausage,shopping bags} => {soda}",0.00569395017793594,0.363636363636364,2.08534322820037,56
"136","{whipped/sour cream} => {other vegetables}",0.0288764616166751,0.402836879432624,2.08192365171827,284
"294","{margarine,whole milk} => {yogurt}",0.00701576004067107,0.289915966386555,2.07822414680158,69
"330","{newspapers,other vegetables} => {yogurt}",0.00559227249618709,0.289473684210526,2.0750537056928,55
"135","{whipped/sour cream} => {yogurt}",0.0207422470767667,0.28936170212766,2.07425097698654,204
"292","{margarine,other vegetables} => {yogurt}",0.00569395017793594,0.288659793814433,2.06921944035346,56
"218","{beef,whole milk} => {yogurt}",0.00610066090493137,0.287081339712919,2.05790450151352,60
"593","{rolls/buns,root vegetables} => {whole milk}",0.012709710218607,0.523012552301255,2.04688756541299,125
"23","{baking powder} => {whole milk}",0.00925266903914591,0.522988505747126,2.04679345563987,91
"196","{coffee,yogurt} => {whole milk}",0.00508388408744281,0.520833333333333,2.03835886722377,50
"376","{fruit/vegetable juice,whole milk} => {other vegetables}",0.0104728012201322,0.393129770992366,2.03175580541772,103
"408","{pip fruit,sausage} => {whole milk}",0.00559227249618709,0.518867924528302,2.0306669469701,55
"438","{pastry,root vegetables} => {whole milk}",0.00569395017793594,0.518518518518518,2.02929949448055,56
"500","{sausage,tropical fruit} => {whole milk}",0.00721911540416879,0.518248175182482,2.02824146554704,71
"447","{pastry,yogurt} => {whole milk}",0.00915099135739705,0.517241379310345,2.02430121986361,90
"284","{brown bread,whole milk} => {yogurt}",0.00711743772241993,0.282258064516129,2.02332949308756,70
"545","{bottled water,whole milk} => {yogurt}",0.00965937976614133,0.281065088757396,2.01477780461297,95
"152","{tropical fruit} => {yogurt}",0.0292831723436706,0.27906976744186,2.00047460844803,288
"45","{hard cheese} => {other vegetables}",0.00945602440264362,0.385892116182573,1.99435047958781,93
"40","{meat} => {other vegetables}",0.0099644128113879,0.385826771653543,1.99401276889784,98
"434","{pastry,tropical fruit} => {other vegetables}",0.00508388408744281,0.384615384615385,1.9877521322608,50
"435","{pastry,tropical fruit} => {whole milk}",0.0067107269954245,0.507692307692308,1.98692950503535,66
"282","{brown bread,other vegetables} => {yogurt}",0.00518556176919166,0.277173913043478,1.98688442768412,51
"444","{pastry,rolls/buns} => {yogurt}",0.0057956278596848,0.276699029126214,1.98348028531801,57
"367","{fruit/vegetable juice,soda} => {yogurt}",0.00508388408744281,0.276243093922652,1.98021197429248,50
"300","{margarine,whole milk} => {other vegetables}",0.00925266903914591,0.382352941176471,1.97605947265927,91
"326","{newspapers,root vegetables} => {whole milk}",0.0057956278596848,0.504424778761062,1.9741415436192,57
"613","{rolls/buns,whole milk} => {yogurt}",0.015556685307575,0.274685816876122,1.969048840362,153
"208","{frozen vegetables,rolls/buns} => {whole milk}",0.00508388408744281,0.5,1.95682451253482,50
"221","{beef,rolls/buns} => {whole milk}",0.00681240467717336,0.5,1.95682451253482,67
"259","{frankfurter,root vegetables} => {whole milk}",0.00508388408744281,0.5,1.95682451253482,50
"286","{brown bread,other vegetables} => {whole milk}",0.00935434672089476,0.5,1.95682451253482,92
"353","{domestic eggs,rolls/buns} => {other vegetables}",0.00589730554143366,0.376623376623377,1.94644819185019,58
"127","{butter} => {whole milk}",0.02755465175394,0.497247706422018,1.94605300145665,271
"107","{beef} => {other vegetables}",0.0197254702592781,0.375968992248062,1.94306623161308,194
"455","{bottled water,citrus fruit} => {other vegetables}",0.00508388408744281,0.37593984962406,1.94291561799928,50
"114","{pork} => {other vegetables}",0.0216573462125064,0.375661375661376,1.94147642124521,213
"610","{other vegetables,rolls/buns} => {yogurt}",0.0114895780376207,0.269689737470167,1.93323510788564,113
"277","{bottled beer,whole milk} => {other vegetables}",0.00762582613116421,0.373134328358209,1.9284162477157,75
"111","{curd} => {whole milk}",0.026131164209456,0.490458015267176,1.91948053328797,257
"267","{frankfurter,whole milk} => {other vegetables}",0.00762582613116421,0.371287128712871,1.918869632628,75
"49","{butter milk} => {other vegetables}",0.0103711235383833,0.370909090909091,1.9169158744566,102
"103","{frozen vegetables} => {other vegetables}",0.0177935943060498,0.369978858350951,1.91210828790416,175
"35","{cat food} => {yogurt}",0.00620233858668022,0.266375545851528,1.90947776490509,61
"60","{sliced cheese} => {other vegetables}",0.0090493136756482,0.369294605809129,1.90857196433672,89
"86","{dessert} => {yogurt}",0.00986273512963904,0.265753424657534,1.90501817165222,97
"25","{flour} => {whole milk}",0.00843924758515506,0.485380116959064,1.89960742152503,83
"125","{butter} => {yogurt}",0.0146415861718353,0.264220183486239,1.89402733570492,144
"474","{citrus fruit,other vegetables} => {yogurt}",0.00762582613116421,0.264084507042254,1.89305475711411,75
"429","{pip fruit,rolls/buns} => {other vegetables}",0.00508388408744281,0.364963503649635,1.88618815470003,50
"143","{citrus fruit} => {yogurt}",0.0216573462125064,0.261670761670762,1.87575214360929,213
"603","{soda,whole milk} => {yogurt}",0.0104728012201322,0.261421319796954,1.87396405262613,103
"44","{hard cheese} => {yogurt}",0.00640569395017794,0.261410788381743,1.87388855957321,63
"24","{flour} => {other vegetables}",0.00630401626842908,0.362573099415205,1.87383417380375,62
"126","{butter} => {other vegetables}",0.0200305033045247,0.361467889908257,1.86812227916327,197
"198","{coffee,other vegetables} => {whole milk}",0.00640569395017794,0.477272727272727,1.86787794378324,63
"402","{pastry,pip fruit} => {whole milk}",0.00508388408744281,0.476190476190476,1.8636423928903,50
"11","{herbs} => {whole milk}",0.00772750381291307,0.475,1.85898328690808,76
"132","{fruit/vegetable juice} => {yogurt}",0.0187086934417895,0.258790436005626,1.85510491116278,184
"393","{soda,whipped/sour cream} => {whole milk}",0.00549059481443823,0.473684210526316,1.8538337487172,54
"489","{rolls/buns,shopping bags} => {soda}",0.00630401626842908,0.322916666666667,1.85182823129252,62
"130","{domestic eggs} => {whole milk}",0.0299949161159126,0.47275641025641,1.85020266409542,295
"20","{pickled vegetables} => {other vegetables}",0.00640569395017794,0.357954545454545,1.84996476854727,63
"102","{frozen vegetables} => {yogurt}",0.0124046771733604,0.257928118393235,1.84892350174742,122
"53","{ham} => {yogurt}",0.0067107269954245,0.2578125,1.84809470663265,66
"477","{citrus fruit,rolls/buns} => {other vegetables}",0.00599898322318251,0.357575757575758,1.84800713387156,59
"328","{newspapers,rolls/buns} => {yogurt}",0.00508388408744281,0.257731958762887,1.84751735745845,50
"245","{napkins,other vegetables} => {whole milk}",0.00681240467717336,0.471830985915493,1.84658087802581,67
"263","{frankfurter,other vegetables} => {rolls/buns}",0.00559227249618709,0.339506172839506,1.84579503033529,55
"63","{oil} => {other vegetables}",0.0099644128113879,0.355072463768116,1.83506972210164,98
"453","{other vegetables,pastry} => {whole milk}",0.010574478901881,0.468468468468468,1.83342116489749,104
"534","{bottled water,root vegetables} => {whole milk}",0.00732079308591764,0.467532467532468,1.82975798574684,72
"12","{processed cheese} => {soda}",0.00528723945094052,0.319018404907975,1.82947289345186,52
"492","{shopping bags,yogurt} => {other vegetables}",0.00538891713268937,0.353333333333333,1.82608162550359,53
"601","{other vegetables,soda} => {yogurt}",0.0083375699034062,0.254658385093168,1.82548485232602,82
"19","{detergent} => {whole milk}",0.00894763599389934,0.465608465608466,1.82222811749274,88
"295","{margarine,rolls/buns} => {other vegetables}",0.00518556176919166,0.351724137931034,1.81776505336402,51
"55","{ham} => {other vegetables}",0.00915099135739705,0.3515625,1.81692968339464,90
"129","{domestic eggs} => {other vegetables}",0.0222674123029995,0.350961538461538,1.81382382068798,219
"144","{citrus fruit} => {other vegetables}",0.0288764616166751,0.348894348894349,1.80314026346606,284
"607","{soda,whole milk} => {other vegetables}",0.0139298423995933,0.347715736040609,1.79704900891192,137
"563","{soda,tropical fruit} => {other vegetables}",0.00721911540416879,0.346341463414634,1.78994655422119,71
"91","{cream cheese } => {other vegetables}",0.0137264870360956,0.346153846153846,1.78897691903472,135
"139","{pip fruit} => {other vegetables}",0.026131164209456,0.345430107526882,1.78523652523746,257
"520","{other vegetables,sausage} => {rolls/buns}",0.00884595831215048,0.328301886792453,1.78488062830502,87
"191","{white bread,whole milk} => {other vegetables}",0.00589730554143366,0.345238095238095,1.78424417586267,58
"433","{pastry,sausage} => {whole milk}",0.00569395017793594,0.455284552845528,1.78182394637317,56
"484","{sausage,shopping bags} => {other vegetables}",0.00538891713268937,0.344155844155844,1.77865093393207,53
"116","{frankfurter} => {rolls/buns}",0.0192170818505338,0.325862068965517,1.77161605764282,189
"147","{sausage} => {rolls/buns}",0.0306049822064057,0.325757575757576,1.7710479588589,301
"243","{napkins,rolls/buns} => {whole milk}",0.00528723945094052,0.452173913043478,1.76964999394453,52
"153","{tropical fruit} => {other vegetables}",0.0358922216573462,0.342054263565891,1.7677896385552,353
"2","{dishes} => {other vegetables}",0.00599898322318251,0.341040462427746,1.7625501565827,59
"137","{whipped/sour cream} => {whole milk}",0.0322318251143874,0.449645390070922,1.75975424247812,317
"524","{sausage,whole milk} => {other vegetables}",0.0101677681748856,0.340136054421769,1.75787603533268,100
